Speaker,Text,Context,filename,Summary
S1,Uh-oh [laughter].,Oh. Oops.,Cataldo-etal_G22_Transcript,Oh. Oops.
S2,All right. I guess I'll just select this one because it's USGS.,Uh-oh [laughter].,Cataldo-etal_G22_Transcript,Uh-oh [laughter].
S1,"Okay. Okay. So just click through to the last page of the searches, the search results.",All right. I guess I'll just select this one because it's USGS.,Cataldo-etal_G22_Transcript,All right. I guess I'll just select this one because it's USGS.
S2,Okay. So --,"Okay. Okay. So just click through to the last page of the searches, the search results.",Cataldo-etal_G22_Transcript,"Okay. Okay. So just click through to the last page of the searches, the search results."
S1,Kind of refresh our memory about why you thought that they would be helpful,Okay. So --,Cataldo-etal_G22_Transcript,Okay. So --
S2,"So Wikipedia now, that would just be a resource for further citations. NPS, I'm just --",Kind of refresh our memory about why you thought that they would be helpful,Cataldo-etal_G22_Transcript,Kind of refresh our memory about why you thought that they would be helpful
S1,It would depend on the depth that you would have to go to?,"So Wikipedia now, that would just be a resource for further citations. NPS, I'm just --",Cataldo-etal_G22_Transcript,"So Wikipedia now, that would just be a resource for further citations. NPS, I'm just --"
S2,Right. So I'm just going to assume that these are for class projects and not for,It would depend on the depth that you would have to go to?,Cataldo-etal_G22_Transcript,It would depend on the depth that you would have to go to?
S1,"So what is it about a scientific article that you automatically will use, specifically?",Right. So I'm just going to assume that these are for class projects and not for,Cataldo-etal_G22_Transcript,Right. So I'm just going to assume that these are for class projects and not for
S2,"Yeah. So all scientific articles are peer reviewed, so they have an extra layer of validity","So what is it about a scientific article that you automatically will use, specifically?",Cataldo-etal_G22_Transcript,"So what is it about a scientific article that you automatically will use, specifically?"
S1,Okay.,"Yeah. So all scientific articles are peer reviewed, so they have an extra layer of validity",Cataldo-etal_G22_Transcript,"Yeah. So all scientific articles are peer reviewed, so they have an extra layer of validity"
S2,"So marsh rabbits, I think this one was -- yeah, that's also a scientific article so I'll say",Okay.,Cataldo-etal_G22_Transcript,Okay.
S1,Okay. So hit Submit. All right. Okay. So this is a list of the items that you didn't choose.,"So marsh rabbits, I think this one was -- yeah, that's also a scientific article so I'll say",Cataldo-etal_G22_Transcript,"So marsh rabbits, I think this one was -- yeah, that's also a scientific article so I'll say"
S2,"Okay. So Time, even though I'm assuming this is the Time magazine, I don't think they",Okay. So hit Submit. All right. Okay. So this is a list of the items that you didn't choose.,Cataldo-etal_G22_Transcript,Okay. So hit Submit. All right. Okay. So this is a list of the items that you didn't choose.
S1,Sure.,"Okay. So Time, even though I'm assuming this is the Time magazine, I don't think they",Cataldo-etal_G22_Transcript,"Okay. So Time, even though I'm assuming this is the Time magazine, I don't think they"
S2,Oh. I should've clicked yes on this one [laughter]. Yeah. Oh.,Sure.,Cataldo-etal_G22_Transcript,Sure.
S1,Yeah. You're good. So are you saying you should have the --?,Oh. I should've clicked yes on this one [laughter]. Yeah. Oh.,Cataldo-etal_G22_Transcript,Oh. I should've clicked yes on this one [laughter]. Yeah. Oh.
S2,"Oh, these are the ones that I didn't pick at all?",Yeah. You're good. So are you saying you should have the --?,Cataldo-etal_G22_Transcript,Yeah. You're good. So are you saying you should have the --?
S1,Yeah.,"Oh, these are the ones that I didn't pick at all?",Cataldo-etal_G22_Transcript,"Oh, these are the ones that I didn't pick at all?"
S2,"Oh, okay. Yeah. So I didn't really -- for this one, this one didn't have anything about",Yeah.,Cataldo-etal_G22_Transcript,Yeah.
S1,"What's the reason, just --?","Oh, okay. Yeah. So I didn't really -- for this one, this one didn't have anything about",Cataldo-etal_G22_Transcript,"Oh, okay. Yeah. So I didn't really -- for this one, this one didn't have anything about"
S2,They're usually published more for entertainment value. And then you have to sit,"What's the reason, just --?",Cataldo-etal_G22_Transcript,"What's the reason, just --?"
S1,I understand [laughter].,They're usually published more for entertainment value. And then you have to sit,Cataldo-etal_G22_Transcript,They're usually published more for entertainment value. And then you have to sit
S2,"Everglades and agriculture, that didn't really -- it had nothing to do with pythons.",I understand [laughter].,Cataldo-etal_G22_Transcript,I understand [laughter].
S2,"Yeah. Well, especially YouTube because anybody could have uploaded that, so that's.","Everglades and agriculture, that didn't really -- it had nothing to do with pythons.",Cataldo-etal_G22_Transcript,"Everglades and agriculture, that didn't really -- it had nothing to do with pythons."
S1,Okay. Go ahead and click Next. Okay. These are the resources that you think are the,"Yeah. Well, especially YouTube because anybody could have uploaded that, so that's.",Cataldo-etal_G22_Transcript,"Yeah. Well, especially YouTube because anybody could have uploaded that, so that's."
S2,"Okay. For Wikipedia, even though the information is usually accurate, I'm just going to",Okay. Go ahead and click Next. Okay. These are the resources that you think are the,Cataldo-etal_G22_Transcript,Okay. Go ahead and click Next. Okay. These are the resources that you think are the
S1,Okay.,"Okay. For Wikipedia, even though the information is usually accurate, I'm just going to",Cataldo-etal_G22_Transcript,"Okay. For Wikipedia, even though the information is usually accurate, I'm just going to"
S2,"But again, those citations are extremely helpful. National Park Service, that's highly",Okay.,Cataldo-etal_G22_Transcript,Okay.
S1,Okay. Go ahead and hit the Submit button. Okay. These are 21 of your original search,"But again, those citations are extremely helpful. National Park Service, that's highly",Cataldo-etal_G22_Transcript,"But again, those citations are extremely helpful. National Park Service, that's highly"
S2,"Okay. That's sponsored. And this is a blog, and the fact that it's sponsored is definitely",Okay. Go ahead and hit the Submit button. Okay. These are 21 of your original search,Cataldo-etal_G22_Transcript,Okay. Go ahead and hit the Submit button. Okay. These are 21 of your original search
S1,Yeah. Just hit Submit and it'll take you to the next screen.,"Okay. That's sponsored. And this is a blog, and the fact that it's sponsored is definitely",Cataldo-etal_G22_Transcript,"Okay. That's sponsored. And this is a blog, and the fact that it's sponsored is definitely"
S2,"Okay. So building realistic, this is an article, so let's say journal. In defense of",Yeah. Just hit Submit and it'll take you to the next screen.,Cataldo-etal_G22_Transcript,Yeah. Just hit Submit and it'll take you to the next screen.
S1,These are from the original --,"Okay. So building realistic, this is an article, so let's say journal. In defense of",Cataldo-etal_G22_Transcript,"Okay. So building realistic, this is an article, so let's say journal. In defense of"
S2,"Cool, cool, okay.",These are from the original --,Cataldo-etal_G22_Transcript,These are from the original --
S1,--so it's a mixture.,"Cool, cool, okay.",Cataldo-etal_G22_Transcript,"Cool, cool, okay."
S2,"All right, so predators in training conditions of novel behavior. Make sure. Oh, can't",--so it's a mixture.,Cataldo-etal_G22_Transcript,--so it's a mixture.
S1,I can't tell you. I'm sorry.,"All right, so predators in training conditions of novel behavior. Make sure. Oh, can't",Cataldo-etal_G22_Transcript,"All right, so predators in training conditions of novel behavior. Make sure. Oh, can't"
S2,"No? Okay. I'm going to go with conference proceeding for this one. Habitat selection,",I can't tell you. I'm sorry.,Cataldo-etal_G22_Transcript,I can't tell you. I'm sorry.
S1,All right. Thank you for completing the [glad?] activity and I have just a few follow- up,"No? Okay. I'm going to go with conference proceeding for this one. Habitat selection,",Cataldo-etal_G22_Transcript,"No? Okay. I'm going to go with conference proceeding for this one. Habitat selection,"
S2,That was fast.,All right. Thank you for completing the [glad?] activity and I have just a few follow- up,Cataldo-etal_G22_Transcript,All right. Thank you for completing the [glad?] activity and I have just a few follow- up
