Speaker,Text,Context,filename,Summary
S1,"Okay. Okay, that was weird [laughter]. Okay, what was the tutorial? Do you",Okay. Great.,Cataldo-etal_G30_Transcript,Okay. Great.
S2,I did a lot of tutorials on EndNote.,"Okay. Okay, that was weird [laughter]. Okay, what was the tutorial? Do you",Cataldo-etal_G30_Transcript,"Okay. Okay, that was weird [laughter]. Okay, what was the tutorial? Do you"
S1,EndNote? Okay. Okay. How many research projects have you completed in the last,I did a lot of tutorials on EndNote.,Cataldo-etal_G30_Transcript,I did a lot of tutorials on EndNote.
S2,By project you mean that it's something solely my project or a group where I had,EndNote? Okay. Okay. How many research projects have you completed in the last,Cataldo-etal_G30_Transcript,EndNote? Okay. Okay. How many research projects have you completed in the last
S1,"Either one. Any one, anything where you searched for information and there was an",By project you mean that it's something solely my project or a group where I had,Cataldo-etal_G30_Transcript,By project you mean that it's something solely my project or a group where I had
S2,I would say two.,"Either one. Any one, anything where you searched for information and there was an",Cataldo-etal_G30_Transcript,"Either one. Any one, anything where you searched for information and there was an"
S1,Two? Okay. And were any of these on a science topic?,I would say two.,Cataldo-etal_G30_Transcript,I would say two.
S2,Yes.,Two? Okay. And were any of these on a science topic?,Cataldo-etal_G30_Transcript,Two? Okay. And were any of these on a science topic?
S1,Okay. So think about the last research project. When was it and what was it?,Yes.,Cataldo-etal_G30_Transcript,Yes.
S2,It's still going on.,Okay. So think about the last research project. When was it and what was it?,Cataldo-etal_G30_Transcript,Okay. So think about the last research project. When was it and what was it?
S1,Okay.,It's still going on.,Cataldo-etal_G30_Transcript,It's still going on.
S2,By what was it involving --?,Okay.,Cataldo-etal_G30_Transcript,Okay.
S1,What is the topic?,By what was it involving --?,Cataldo-etal_G30_Transcript,By what was it involving --?
S2,It's about neuroplasticity of the respiratory system.,What is the topic?,Cataldo-etal_G30_Transcript,What is the topic?
S1,Respiratory system?,It's about neuroplasticity of the respiratory system.,Cataldo-etal_G30_Transcript,It's about neuroplasticity of the respiratory system.
S2,Mm-hmm.,Respiratory system?,Cataldo-etal_G30_Transcript,Respiratory system?
S1,I don't know if I spelt that correctly. I'll go back. Okay. I think that's right. Okay,Mm-hmm.,Cataldo-etal_G30_Transcript,Mm-hmm.
S2,Professor would be the right answer.,I don't know if I spelt that correctly. I'll go back. Okay. I think that's right. Okay,Cataldo-etal_G30_Transcript,I don't know if I spelt that correctly. I'll go back. Okay. I think that's right. Okay
S1,Okay.,Professor would be the right answer.,Cataldo-etal_G30_Transcript,Professor would be the right answer.
S1,Why is it doing this? Sorry for the technical difficulties. I don't know why it's doing,Okay.,Cataldo-etal_G30_Transcript,Okay.
S2,Search engines.,Why is it doing this? Sorry for the technical difficulties. I don't know why it's doing,Cataldo-etal_G30_Transcript,Why is it doing this? Sorry for the technical difficulties. I don't know why it's doing
S1,"Okay. Oh, my goodness. What is going on? [inaudible] helps [inaudible] but -- this'll do,",Search engines.,Cataldo-etal_G30_Transcript,Search engines.
S2,EndNote.,"Okay. Oh, my goodness. What is going on? [inaudible] helps [inaudible] but -- this'll do,",Cataldo-etal_G30_Transcript,"Okay. Oh, my goodness. What is going on? [inaudible] helps [inaudible] but -- this'll do,"
S1,EndNote?,EndNote.,Cataldo-etal_G30_Transcript,EndNote.
S2,EndNote is a lifesaver [laughter].,EndNote?,Cataldo-etal_G30_Transcript,EndNote?
S1,"I love it. Okay, so what did you use to create your bibliography or citations for the",EndNote is a lifesaver [laughter].,Cataldo-etal_G30_Transcript,EndNote is a lifesaver [laughter].
S2,EndNote.,"I love it. Okay, so what did you use to create your bibliography or citations for the",Cataldo-etal_G30_Transcript,"I love it. Okay, so what did you use to create your bibliography or citations for the"
S1,Also EndNote?,EndNote.,Cataldo-etal_G30_Transcript,EndNote.
S2,"I tried [inaudible], but somehow I found EndNote to be more user-friendly. So I stuck",Also EndNote?,Cataldo-etal_G30_Transcript,Also EndNote?
S1,"Oh, my goodness. What is going on here? This might need a new battery. Doesn't","I tried [inaudible], but somehow I found EndNote to be more user-friendly. So I stuck",Cataldo-etal_G30_Transcript,"I tried [inaudible], but somehow I found EndNote to be more user-friendly. So I stuck"
S2,"Yes, I did.","Oh, my goodness. What is going on here? This might need a new battery. Doesn't",Cataldo-etal_G30_Transcript,"Oh, my goodness. What is going on here? This might need a new battery. Doesn't"
S1,"Okay. What devices do you use to access the Internet to get information? Desktop,","Yes, I did.",Cataldo-etal_G30_Transcript,"Yes, I did."
S2,"Sometimes my laptop, sometimes the desktop in my lab.","Okay. What devices do you use to access the Internet to get information? Desktop,",Cataldo-etal_G30_Transcript,"Okay. What devices do you use to access the Internet to get information? Desktop,"
S1,"Okay. What device could you not live without? A desktop computer, laptop,","Sometimes my laptop, sometimes the desktop in my lab.",Cataldo-etal_G30_Transcript,"Sometimes my laptop, sometimes the desktop in my lab."
S2,"Can I have multiple answers on there, or?","Okay. What device could you not live without? A desktop computer, laptop,",Cataldo-etal_G30_Transcript,"Okay. What device could you not live without? A desktop computer, laptop,"
S1,"Absolutely. Well. Yes, sure.","Can I have multiple answers on there, or?",Cataldo-etal_G30_Transcript,"Can I have multiple answers on there, or?"
S2,Okay. The smartphone and the laptop.,"Absolutely. Well. Yes, sure.",Cataldo-etal_G30_Transcript,"Absolutely. Well. Yes, sure."
S1,"Okay. Do you ever use social media for your school work? Okay. Okay, now we're",Okay. The smartphone and the laptop.,Cataldo-etal_G30_Transcript,Okay. The smartphone and the laptop.
S2,Okay.,"Okay. Do you ever use social media for your school work? Okay. Okay, now we're",Cataldo-etal_G30_Transcript,"Okay. Do you ever use social media for your school work? Okay. Okay, now we're"
S1,Okay. Spend as much time as you need on each activity. When you have finished with,Okay.,Cataldo-etal_G30_Transcript,Okay.
S1,"Okay. So you're browsing the Internet and encounter this video, and you have an",Okay. Spend as much time as you need on each activity. When you have finished with,Cataldo-etal_G30_Transcript,Okay. Spend as much time as you need on each activity. When you have finished with
S2,"So, I just get one search.","Okay. So you're browsing the Internet and encounter this video, and you have an",Cataldo-etal_G30_Transcript,"Okay. So you're browsing the Internet and encounter this video, and you have an"
S1,Yes [laughter].,"So, I just get one search.",Cataldo-etal_G30_Transcript,"So, I just get one search."
S2,"And I can only use Google, nothing else.",Yes [laughter].,Cataldo-etal_G30_Transcript,Yes [laughter].
S1,Yes.,"And I can only use Google, nothing else.",Cataldo-etal_G30_Transcript,"And I can only use Google, nothing else."
S2,That's interesting [laughter].,Yes.,Cataldo-etal_G30_Transcript,Yes.
S1,Okay. Now you're presented with a set of Google search results. You can interact with,That's interesting [laughter].,Cataldo-etal_G30_Transcript,That's interesting [laughter].
S2,Okay. So I have to do this without opening any?,Okay. Now you're presented with a set of Google search results. You can interact with,Cataldo-etal_G30_Transcript,Okay. Now you're presented with a set of Google search results. You can interact with
S1,"No, you can explore any of the links. It's clickable. You can look at it.",Okay. So I have to do this without opening any?,Cataldo-etal_G30_Transcript,Okay. So I have to do this without opening any?
S2,Okay. All right. And you said you want 20 of them?,"No, you can explore any of the links. It's clickable. You can look at it.",Cataldo-etal_G30_Transcript,"No, you can explore any of the links. It's clickable. You can look at it."
S1,20. And I'll keep track and just remember to keep talking [laughter].,Okay. All right. And you said you want 20 of them?,Cataldo-etal_G30_Transcript,Okay. All right. And you said you want 20 of them?
S2,Okay. The first one looks pretty similar to what I'm supposed to do. Let me check this.,20. And I'll keep track and just remember to keep talking [laughter].,Cataldo-etal_G30_Transcript,20. And I'll keep track and just remember to keep talking [laughter].
S1,Are you able to see? Do you need more light?,Okay. The first one looks pretty similar to what I'm supposed to do. Let me check this.,Cataldo-etal_G30_Transcript,Okay. The first one looks pretty similar to what I'm supposed to do. Let me check this.
